@relation dataset_1

@attribute col0 numeric
@attribute col1 numeric
@attribute col2 {nom_2_0,nom_2_1,nom_2_2,nom_2_3,nom_2_4,nom_2_5}
@attribute col3 numeric
@attribute col4 numeric
@attribute class {class0,class1,class2}

@data
1.11401,1,nom_2_1,1,?,class0
2.307688,1,nom_2_1,1,?,class0
0.773605,1,nom_2_0,1,?,class0
-1.911218,0,nom_2_0,0,?,class0
?,1,nom_2_1,1,?,class0
5.261748,0,nom_2_2,0,?,class1
6.53704,1,nom_2_2,1,?,class1
-0.189534,0,nom_2_1,0,?,class0
-0.352716,0,nom_2_1,0,?,class0
?,1,nom_2_1,1,?,class0
-0.320523,1,nom_2_1,1,?,?
1.372303,1,nom_2_1,1,?,class0
-0.783584,1,nom_2_0,1,?,class0
0.079971,0,nom_2_0,0,?,class0
-1.091848,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,class0
-1.007896,0,nom_2_0,0,?,class0
1.126838,1,nom_2_1,1,?,class0
-0.846632,0,nom_2_0,0,?,class0
-0.970106,0,nom_2_0,0,?,class0
1.4793,1,nom_2_1,1,?,class0
0.211278,1,nom_2_0,1,?,class0
-0.176362,0,nom_2_0,0,?,class0
-0.568422,0,nom_2_0,0,?,class0
-266.198392,0,nom_2_0,0,?,class0
-1.884484,0,nom_2_0,0,?,class0
-1.359327,0,nom_2_0,0,?,class0
0.007586,1,nom_2_1,1,?,class0
6430.23044,1,nom_2_3,1,?,class1
2.245795,1,nom_2_1,1,?,class0
2.484569,1,nom_2_1,1,?,class0
-1589.738177,0,nom_2_0,0,?,class0
-0.301345,0,nom_2_0,0,?,class0
0.011858,1,nom_2_0,1,?,class0
-2.63431,0,nom_2_0,0,?,class0
0.034479,1,nom_2_1,1,?,class0
1.517434,1,nom_2_1,1,?,class0
-1.397761,0,nom_2_0,0,?,class0
-0.008854,0,nom_2_0,0,?,class0
-1.152598,0,nom_2_0,0,?,class0
-1.144899,0,nom_2_0,0,?,class0
0.986447,1,nom_2_1,1,?,class0
-0.061811,0,nom_2_0,0,?,class0
0.396686,0,nom_2_0,0,?,class0
0.38448,1,nom_2_0,1,?,?
0.250203,1,nom_2_1,1,?,class0
-1.769557,0,nom_2_0,0,?,class0
?,1,nom_2_1,1,?,class0
0.496567,0,nom_2_1,0,?,class0
3.434955,0,nom_2_1,0,?,class1
1.755373,1,nom_2_1,1,?,class0
2.084669,1,nom_2_1,1,?,class0
-1.002129,0,nom_2_1,0,?,class0
1.486879,1,nom_2_1,1,?,?
-1.748401,0,nom_2_0,0,?,class0
-0.151242,1,nom_2_1,1,?,class0
8.257926,0,nom_2_3,0,?,class2
0.923694,1,nom_2_1,1,?,class0
0.178789,1,nom_2_0,1,?,class0
0.83679,1,nom_2_1,1,?,class0
10366.542428,1,nom_2_4,1,?,class2
0.339243,1,nom_2_1,1,?,class0
1.584169,1,nom_2_1,1,?,?
0.240686,1,nom_2_1,1,?,class0
-0.784505,0,nom_2_0,0,?,class0
0.090551,1,nom_2_1,1,?,class0
-0.468329,0,nom_2_0,0,?,class0
0.664338,1,nom_2_1,1,?,class0
0.995391,1,nom_2_1,1,?,class0
0.28108,1,nom_2_0,1,?,class0
-0.081011,1,nom_2_0,1,?,class0
-0.736133,0,nom_2_0,0,?,class0
-0.348054,0,nom_2_0,0,?,class0
-450.362056,1,nom_2_0,1,?,class0
0.132271,1,nom_2_0,1,?,class0
?,1,nom_2_1,1,?,class0
-0.022099,0,nom_2_0,0,?,class0
-620.57314,1,nom_2_0,1,?,class0
4.157212,0,nom_2_2,0,?,?
0.464681,1,nom_2_1,1,?,class0
0.078814,1,nom_2_0,1,?,class0
9.855711,1,nom_2_3,1,?,class2
0.335936,1,nom_2_1,1,?,class0
0.253666,1,nom_2_0,1,?,class0
-0.487427,0,nom_2_0,0,?,class0
0.339036,0,nom_2_0,0,?,class0
2.044836,1,nom_2_1,1,?,?
-0.57288,0,nom_2_0,0,?,?
0.802482,1,nom_2_1,1,?,?
?,1,nom_2_1,1,?,class0
10.805904,1,nom_2_4,1,?,class2
1.995521,1,nom_2_1,1,?,class0
0.93096,1,nom_2_0,1,?,class0
-0.584592,0,nom_2_0,0,?,class0
-1.275642,0,nom_2_0,0,?,class0
0.586048,0,nom_2_0,0,?,class0
0.286616,0,nom_2_0,0,?,class0
0.382776,0,nom_2_1,0,?,class0
0.72848,1,nom_2_1,1,?,class0
-0.350929,0,nom_2_0,0,?,class0
1.754919,1,nom_2_1,1,?,class0
-173.960089,1,nom_2_0,1,?,class0
0.046694,1,nom_2_0,1,?,class0
0.438938,0,nom_2_0,0,?,class0
0.458975,0,nom_2_1,0,?,class0
1.035127,1,nom_2_1,1,?,class0
-0.166045,0,nom_2_0,0,?,class0
9.585232,0,nom_2_3,0,?,class2
-0.544965,0,nom_2_0,0,?,?
-0.802083,0,nom_2_0,0,?,class0
-1276.032101,0,nom_2_0,0,?,class0
-1.64664,0,nom_2_0,0,?,class0
-223.029034,0,nom_2_0,0,?,class0
-0.475128,0,nom_2_0,0,?,class0
-0.96531,0,nom_2_0,0,?,class0
-0.550024,0,nom_2_0,0,?,class0
0.063413,1,nom_2_1,1,?,class0
5.792153,1,nom_2_2,1,?,class1
1.26158,1,nom_2_1,1,?,class0
-0.058157,1,nom_2_1,1,?,class0
-0.424297,0,nom_2_0,0,?,class0
1.078919,1,nom_2_1,1,?,class0
-0.468345,1,nom_2_0,1,?,class0
-0.193778,0,nom_2_0,0,?,class0
-921.739924,1,nom_2_0,1,?,class0
-1.009214,0,nom_2_0,0,?,class0
0.630484,1,nom_2_0,1,?,class0
0.690855,1,nom_2_1,1,?,class0
-1.344576,0,nom_2_0,0,?,class0
1.345558,1,nom_2_1,1,?,?
1.642703,1,nom_2_1,1,?,class0
2.139564,1,nom_2_1,1,?,class0
0.6169,1,nom_2_1,1,?,class0
11883.644856,1,nom_2_4,1,?,class2
-0.481348,0,nom_2_0,0,?,class0
0.653395,1,nom_2_1,1,?,class0
0.480592,1,nom_2_1,1,?,class0
6.365901,1,nom_2_2,1,?,class1
-1.164169,0,nom_2_0,0,?,class0
-1.078329,0,nom_2_0,0,?,class0
1.257164,1,nom_2_1,1,?,class0
-0.559713,1,nom_2_1,1,?,class0
-0.315535,0,nom_2_0,0,?,class0
-1.461365,0,nom_2_0,0,?,class0
1.974683,1,nom_2_1,1,?,class0
0.181867,0,nom_2_0,0,?,class0
10.101172,1,nom_2_4,1,?,class2
1.363463,1,nom_2_1,1,?,class0
-1.174081,0,nom_2_0,0,?,class0
-0.053817,0,nom_2_0,0,?,class0
0.593937,1,nom_2_1,1,?,class0
4.162275,0,nom_2_2,0,?,class1
0.100399,0,nom_2_0,0,?,class0
-0.737884,0,nom_2_0,0,?,?
-0.856575,0,nom_2_0,0,?,class0
-0.624599,0,nom_2_0,0,?,class0
-0.659162,0,nom_2_0,0,?,class0
0.532136,1,nom_2_1,1,?,class0
-0.27837,0,nom_2_0,0,?,class0
-1.629289,0,nom_2_0,0,?,class0
0.517103,1,nom_2_1,1,?,class0
0.874016,0,nom_2_1,0,?,class0
-1.486257,0,nom_2_0,0,?,class0
-0.751685,0,nom_2_0,0,?,class0
0.968791,0,nom_2_1,0,?,class0
0.135897,1,nom_2_1,1,?,class0
0.108517,1,nom_2_1,1,?,class0
0.07958,0,nom_2_0,0,?,class0
8.370785,0,nom_2_3,0,?,class2
0.154697,1,nom_2_0,1,?,class0
-1.309886,0,nom_2_0,0,?,class0
-1.86831,0,nom_2_0,0,?,class0
6.127085,0,nom_2_2,0,?,class1
-3.144125,0,nom_2_0,0,?,class0
-1.271568,0,nom_2_0,0,?,class0
?,1,nom_2_1,1,?,class0
5.807679,1,nom_2_3,1,?,class1
-1.384721,0,nom_2_0,0,?,class0
0.783302,1,nom_2_0,1,?,class0
-0.644928,0,nom_2_0,0,?,class0
9.279353,0,nom_2_4,0,?,class2
-2.575465,0,nom_2_0,0,?,?
-0.299435,0,nom_2_1,0,?,class0
-0.777348,1,nom_2_0,1,?,class0
0.642243,1,nom_2_1,1,?,class0
-0.137826,0,nom_2_1,0,?,class0
0.535741,0,nom_2_1,0,?,class0
-1.144233,0,nom_2_0,0,?,?
0.42975,0,nom_2_0,0,?,class0
-0.538703,0,nom_2_1,0,?,class0
0.344614,0,nom_2_1,0,?,class0
0.180718,1,nom_2_0,1,?,class0
0.252971,1,nom_2_1,1,?,class0
-2.458081,0,nom_2_0,0,?,class0
1.104478,1,nom_2_1,1,?,class0
1.08158,1,nom_2_1,1,?,class0
11.0363,1,nom_2_4,1,?,class2
-0.737323,0,nom_2_0,0,?,class0
?,0,nom_2_1,0,?,class1
5.191026,1,nom_2_2,1,?,class1
-0.711624,0,nom_2_0,0,?,?
0.328547,1,nom_2_1,1,?,class0
0.209626,0,nom_2_0,0,?,class0
1.78857,1,nom_2_1,1,?,class0
0.005821,0,nom_2_0,0,?,class0
10.105871,0,nom_2_4,0,?,class2
-1.591718,0,nom_2_0,0,?,class0
1.135934,1,nom_2_1,1,?,class0
10.234209,1,nom_2_4,1,?,class2
-0.205205,1,nom_2_0,1,?,class0
0.268821,1,nom_2_1,1,?,class0
-0.972921,1,nom_2_0,1,?,class0
8.931315,0,nom_2_4,0,?,class2
-1.80319,0,nom_2_0,0,?,class0
10.321762,1,nom_2_4,1,?,?
?,0,nom_2_0,0,?,class0
9.453732,0,nom_2_3,0,?,?
-0.231382,0,nom_2_0,0,?,?
10.011452,0,nom_2_3,0,?,class2
-0.767058,0,nom_2_0,0,?,class0
1.206735,1,nom_2_1,1,?,class0
?,1,nom_2_3,1,?,class1
0.12748,1,nom_2_0,1,?,class0
-1.494192,0,nom_2_0,0,?,class0
-0.499997,0,nom_2_0,0,?,?
0.077544,0,nom_2_0,0,?,class0
1.908925,1,nom_2_1,1,?,class0
-0.064808,1,nom_2_1,1,?,class0
-0.066742,0,nom_2_0,0,?,class0
-1.202189,0,nom_2_0,0,?,class0
1.554561,1,nom_2_1,1,?,class0
-1.232843,0,nom_2_0,0,?,class0
0.352324,1,nom_2_0,1,?,class0
0.569065,1,nom_2_1,1,?,class0
-0.366052,1,nom_2_0,1,?,class0
-1.376166,0,nom_2_0,0,?,class0
0.785429,1,nom_2_1,1,?,?
5.303648,1,nom_2_2,1,?,class1
-1.596226,0,nom_2_0,0,?,class0
0.100788,1,nom_2_1,1,?,class0
-0.192571,1,nom_2_0,1,?,class0
0.618082,1,nom_2_1,1,?,class0
0.152689,1,nom_2_0,1,?,class0
3.978234,0,nom_2_2,0,?,class1
-0.435266,0,nom_2_0,0,?,class0
-0.436167,0,nom_2_0,0,?,class0
?,0,nom_2_3,0,?,?
0.586886,1,nom_2_1,1,?,class0
9.181276,0,nom_2_4,0,?,class2
1.001409,1,nom_2_1,1,?,class0
-1.25603,0,nom_2_0,0,?,class0
0.148777,0,nom_2_0,0,?,class0
10.414442,1,nom_2_4,1,?,class2
0.113981,1,nom_2_0,1,?,class0
?,1,nom_2_1,1,?,?
1.427905,1,nom_2_1,1,?,class0
10.420598,1,nom_2_4,1,?,class2
-0.757745,0,nom_2_0,0,?,class0
-0.282057,1,nom_2_1,1,?,class0
0.909207,1,nom_2_0,1,?,class0
1.211791,1,nom_2_1,1,?,class0
-0.244818,1,nom_2_0,1,?,class0
-1.068826,0,nom_2_0,0,?,class0
0.903189,1,nom_2_0,1,?,class0
0.641627,0,nom_2_1,0,?,class0
-1.488986,0,nom_2_0,0,?,class0
1.272111,1,nom_2_1,1,?,class0
-0.2275,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,class0
1.180591,1,nom_2_1,1,?,class0
1.264958,1,nom_2_1,1,?,class0
-1.968212,0,nom_2_0,0,?,class0
0.592737,1,nom_2_1,1,?,class0
0.293475,1,nom_2_1,1,?,class0
6.512456,1,nom_2_2,1,?,class1
?,1,nom_2_1,1,?,class0
0.123762,0,nom_2_0,0,?,class0
0.24237,1,nom_2_1,1,?,class0
-1.341121,0,nom_2_0,0,?,class0
0.030934,0,nom_2_0,0,?,class0
-0.665733,1,nom_2_0,1,?,class0
0.513285,1,nom_2_1,1,?,class0
2.787035,0,nom_2_1,0,?,class1
-0.451245,0,nom_2_0,0,?,class0
-1.35926,0,nom_2_0,0,?,class0
0.391103,1,nom_2_0,1,?,class0
0.08414,0,nom_2_0,0,?,?
0.735041,1,nom_2_1,1,?,class0
0.836751,1,nom_2_1,1,?,class0
-1.123411,0,nom_2_0,0,?,?
0.294377,0,nom_2_0,0,?,class0
-1.128895,1,nom_2_0,1,?,class0
-0.775513,0,nom_2_0,0,?,class0
0.147752,1,nom_2_1,1,?,class0
0.707006,1,nom_2_1,1,?,class0
0.48786,1,nom_2_0,1,?,class0
0.788233,1,nom_2_1,1,?,class0
-1.830185,0,nom_2_0,0,?,class0
-0.190376,0,nom_2_0,0,?,class0
-1.184267,0,nom_2_0,0,?,class0
-0.075741,0,nom_2_0,0,?,class0
-0.456077,1,nom_2_0,1,?,class0
1.027423,0,nom_2_1,0,?,class0
-0.456107,1,nom_2_0,1,?,class0
-0.277429,0,nom_2_0,0,?,?
?,1,nom_2_1,1,?,class0
?,0,nom_2_2,0,?,class1
-0.480023,0,nom_2_0,0,?,class0
0.218384,1,nom_2_0,1,?,class0
0.068177,0,nom_2_1,0,?,class0
-1.182379,0,nom_2_0,0,?,class0
-1.615134,0,nom_2_0,0,?,class0
?,1,nom_2_1,1,?,class0
1.352922,1,nom_2_0,1,?,class0
?,0,nom_2_0,0,?,class0
0.49486,0,nom_2_0,0,?,class0
-0.164304,0,nom_2_0,0,?,class0
-0.228299,0,nom_2_1,0,?,class0
-0.784618,0,nom_2_0,0,?,class0
6.570221,1,nom_2_2,1,?,class1
0.466127,1,nom_2_0,1,?,class0
-0.493031,0,nom_2_1,0,?,class0
-0.691064,0,nom_2_0,0,?,?
0.8976,1,nom_2_1,1,?,class0
1.525586,1,nom_2_1,1,?,class0
0.24393,0,nom_2_0,0,?,class0
-0.395154,1,nom_2_1,1,?,class0
4811.765862,0,nom_2_2,0,?,class1
-1.135935,0,nom_2_0,0,?,class0
4.110644,0,nom_2_2,0,?,class1
0.066038,1,nom_2_1,1,?,class0
0.475328,0,nom_2_1,0,?,class0
7.981188,0,nom_2_3,0,?,class2
-0.6403,1,nom_2_0,1,?,class0
8.754044,0,nom_2_3,0,?,class2
-0.669655,1,nom_2_0,1,?,class0
-0.729625,0,nom_2_0,0,?,class0
0.748003,1,nom_2_1,1,?,class0
0.582927,1,nom_2_1,1,?,class0
-1540.868476,0,nom_2_0,0,?,class0
1.978054,1,nom_2_1,1,?,class0
-0.649588,0,nom_2_0,0,?,class0
0.87839,1,nom_2_1,1,?,class0
-502.367791,0,nom_2_0,0,?,class0
-0.781506,0,nom_2_0,0,?,class0
0.929739,1,nom_2_1,1,?,class0
-0.542828,0,nom_2_0,0,?,class0
0.840491,1,nom_2_0,1,?,class0
-0.291825,1,nom_2_1,1,?,class0
-0.432768,0,nom_2_0,0,?,class0
-0.379969,0,nom_2_0,0,?,class0
10.715114,1,nom_2_4,1,?,class2
0.175771,1,nom_2_1,1,?,class0
-2.670764,0,nom_2_0,0,?,class0
-0.043723,0,nom_2_0,0,?,class0
-0.547443,1,nom_2_0,1,?,class0
1.006482,0,nom_2_0,0,?,class0
-1.094033,0,nom_2_0,0,?,class0
1.933727,1,nom_2_1,1,?,class0
-0.806617,0,nom_2_0,0,?,class0
1.12959,1,nom_2_1,1,?,class0
1.565051,1,nom_2_1,1,?,class0
-1.4858,0,nom_2_0,0,?,class0
1.534317,1,nom_2_1,1,?,class0
9.127153,0,nom_2_3,0,?,class2
1.226399,1,nom_2_1,1,?,class0
2.251634,1,nom_2_1,1,?,class0
-2.033379,0,nom_2_0,0,?,class0
0.93252,0,nom_2_0,0,?,class0
-0.867964,0,nom_2_0,0,?,?
-1.167427,0,nom_2_0,0,?,?
?,1,nom_2_1,1,?,class0
0.885642,1,nom_2_0,1,?,class0
2.354358,1,nom_2_1,1,?,class0
0.866324,1,nom_2_1,1,?,class0
6.206092,1,nom_2_2,1,?,class1
?,1,nom_2_1,1,?,class0
-398.220645,1,nom_2_1,1,?,?
-0.191711,0,nom_2_0,0,?,class0
0.782491,1,nom_2_1,1,?,class0
-1.059401,0,nom_2_0,0,?,class0
-1.231515,0,nom_2_0,0,?,class0
-2.320985,0,nom_2_0,0,?,class0
-0.7847,0,nom_2_0,0,?,class0
0.768651,1,nom_2_0,1,?,class0
4.662882,1,nom_2_2,1,?,class1
-0.428044,0,nom_2_0,0,?,class0
0.413223,1,nom_2_1,1,?,class0
-0.957059,0,nom_2_0,0,?,class0
-0.085967,0,nom_2_0,0,?,class0
-1.449852,0,nom_2_0,0,?,class0
0.043303,1,nom_2_1,1,?,class0
-1.743165,0,nom_2_0,0,?,class0
-0.241469,0,nom_2_0,0,?,class0
1.025784,1,nom_2_1,1,?,class0
-0.124428,1,nom_2_1,1,?,class0
-589.36263,0,nom_2_0,0,?,class0
?,0,nom_2_2,0,?,class1
-2.52225,0,nom_2_0,0,?,class0
9.149045,1,nom_2_4,1,?,class2
-131.13645,1,nom_2_1,1,?,class0
-1.328639,0,nom_2_0,0,?,class0
-0.373325,0,nom_2_0,0,?,class0
-0.462252,0,nom_2_0,0,?,class0
-1.157132,0,nom_2_0,0,?,class0
-1.424784,0,nom_2_0,0,?,class0
-0.568674,0,nom_2_0,0,?,class0
-451912.488033,0,nom_2_0,0,?,class0
0.034706,0,nom_2_0,0,?,?
-1.17216,0,nom_2_0,0,?,class0
-0.451332,0,nom_2_0,0,?,class0
1.046923,1,nom_2_1,1,?,class0
4.625312,0,nom_2_2,0,?,class1
-1.75644,0,nom_2_0,0,?,class0
0.11214,0,nom_2_0,0,?,?
0.576367,1,nom_2_1,1,?,class0
1.069961,1,nom_2_1,1,?,class0
5.011962,1,nom_2_2,1,?,class1
1.308927,1,nom_2_0,1,?,class0
?,1,nom_2_1,1,?,class0
0.832951,0,nom_2_1,0,?,class0
-0.682946,0,nom_2_0,0,?,class0
10.844595,1,nom_2_4,1,?,class2
1.487855,1,nom_2_1,1,?,class0
-0.15448,0,nom_2_0,0,?,class0
2.334584,1,nom_2_1,1,?,class0
-0.765227,0,nom_2_0,0,?,class0
-0.839167,0,nom_2_0,0,?,class0
-0.676496,0,nom_2_0,0,?,class0
9.793177,0,nom_2_3,0,?,class2
-0.0738,1,nom_2_1,1,?,class0
-0.115284,0,nom_2_0,0,?,class0
4.135914,0,nom_2_2,0,?,class1
1.31051,1,nom_2_0,1,?,class0
0.228282,1,nom_2_1,1,?,class0
-1.37471,0,nom_2_0,0,?,class0
0.439865,1,nom_2_0,1,?,class0
-0.47324,0,nom_2_0,0,?,class0
11.095928,1,nom_2_4,1,?,class2
-1.992392,0,nom_2_0,0,?,class0
0.637896,0,nom_2_0,0,?,class0
0.180534,0,nom_2_1,0,?,class0
2.147815,1,nom_2_1,1,?,class0
1.12353,1,nom_2_1,1,?,class0
401.91153,1,nom_2_0,1,?,class0
-1.225666,0,nom_2_0,0,?,class0
-0.400624,1,nom_2_0,1,?,?
-0.824867,0,nom_2_0,0,?,class0
0.317139,0,nom_2_0,0,?,class0
10.24308,1,nom_2_4,1,?,class2
10.218699,1,nom_2_3,1,?,class2
0.194392,0,nom_2_0,0,?,class0
0.178727,0,nom_2_1,0,?,class0
-1.208551,0,nom_2_0,0,?,class0
-0.706286,1,nom_2_0,1,?,class0
-0.461833,0,nom_2_0,0,?,class0
1.174533,1,nom_2_1,1,?,class0
0.794315,1,nom_2_0,1,?,class0
0.852782,1,nom_2_1,1,?,class0
1.942781,1,nom_2_1,1,?,class0
0.980684,1,nom_2_1,1,?,class0
0.072988,1,nom_2_0,1,?,class0
-0.166133,0,nom_2_0,0,?,class0
0.9995,1,nom_2_1,1,?,class0
0.514982,1,nom_2_1,1,?,class0
?,0,nom_2_1,0,?,class0
-1.75394,0,nom_2_0,0,?,class0
0.208284,1,nom_2_1,1,?,class0
-0.293048,0,nom_2_0,0,?,class0
-0.370937,0,nom_2_0,0,?,class0
-1.147584,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,class0
-2.380263,0,nom_2_0,0,?,class0
-0.124664,1,nom_2_1,1,?,class0
-358.920864,1,nom_2_0,1,?,class0
0.99352,1,nom_2_0,1,?,class0
0.861659,0,nom_2_1,0,?,class0
0.341751,1,nom_2_1,1,?,class0
-0.106165,0,nom_2_0,0,?,class0
0.957513,1,nom_2_1,1,?,class0
0.776982,1,nom_2_1,1,?,class0
-0.472264,0,nom_2_0,0,?,class0
0.523595,1,nom_2_0,1,?,class0
-2.220817,0,nom_2_0,0,?,class0
0.127431,0,nom_2_0,0,?,class0
-0.15056,1,nom_2_0,1,?,class0
1.546955,1,nom_2_1,1,?,class0
-0.991254,0,nom_2_0,0,?,class0
-1.123369,0,nom_2_0,0,?,class0
2.477372,1,nom_2_1,1,?,class0
-1.442527,0,nom_2_0,0,?,class0
-0.563486,0,nom_2_0,0,?,class0
-0.676204,0,nom_2_0,0,?,class0
0.551311,0,nom_2_1,0,?,class0
3.465756,0,nom_2_1,0,?,class1
0.837462,0,nom_2_1,0,?,class0
3.697943,0,nom_2_2,0,?,class1
0.497655,1,nom_2_0,1,?,class0
0.691,1,nom_2_1,1,?,class0
1.082316,1,nom_2_1,1,?,class0
0.60689,1,nom_2_1,1,?,class0
?,0,nom_2_1,0,?,class0
-0.385404,0,nom_2_0,0,?,class0
6.743798,1,nom_2_2,1,?,class1
0.175725,1,nom_2_1,1,?,class0
0.091111,1,nom_2_0,1,?,class0
-1.798639,1,nom_2_0,1,?,?
-0.817927,0,nom_2_1,0,?,class0
0.370026,1,nom_2_1,1,?,?
-0.727388,0,nom_2_0,0,?,class0
0.362705,1,nom_2_0,1,?,class0
1.466523,1,nom_2_1,1,?,class0
-2.224936,0,nom_2_0,0,?,class0
1.165051,1,nom_2_1,1,?,class0
-0.178914,1,nom_2_1,1,?,class0
0.819981,1,nom_2_1,1,?,class0
-0.87891,1,nom_2_0,1,?,class0
0.42089,1,nom_2_1,1,?,class0
-0.060565,0,nom_2_0,0,?,class0
-0.970542,0,nom_2_0,0,?,class0
-0.064602,0,nom_2_0,0,?,class0
0.629013,1,nom_2_0,1,?,class0
-1.021884,0,nom_2_0,0,?,class0
-1.540085,0,nom_2_0,0,?,class0
0.611893,0,nom_2_0,0,?,class0
-0.56407,0,nom_2_0,0,?,class0
0.600938,1,nom_2_0,1,?,class0
0.973656,1,nom_2_1,1,?,class0
-2.833163,0,nom_2_0,0,?,class0
0.497083,1,nom_2_1,1,?,class0
-1.010244,1,nom_2_0,1,?,class0
0.108912,1,nom_2_0,1,?,class0
8.022224,0,nom_2_3,0,?,class2
0.998092,0,nom_2_1,0,?,class0
1.947885,1,nom_2_1,1,?,class0
0.587442,1,nom_2_1,1,?,class0
1.671987,1,nom_2_1,1,?,class0
-0.233139,0,nom_2_0,0,?,class0
-0.860495,0,nom_2_0,0,?,class0
0.237391,0,nom_2_0,0,?,class0
1.143272,1,nom_2_0,1,?,class0
-1.398919,0,nom_2_0,0,?,class0
-2.063866,0,nom_2_0,0,?,class0
-3.07184,0,nom_2_0,0,?,class0
0.788288,1,nom_2_1,1,?,class0
-1.429028,0,nom_2_0,0,?,class0
0.196868,1,nom_2_1,1,?,class0
-0.697716,0,nom_2_1,0,?,class0
2.133766,1,nom_2_1,1,?,class0
0.61565,1,nom_2_1,1,?,class0
0.754652,1,nom_2_1,1,?,class0
-0.653116,0,nom_2_0,0,?,class0
-739.094462,0,nom_2_0,0,?,class0
0.442553,1,nom_2_0,1,?,class0
-0.859381,0,nom_2_0,0,?,class0
-0.218073,0,nom_2_0,0,?,class0
-1.134025,0,nom_2_0,0,?,class0
-0.276739,1,nom_2_0,1,?,class0
1.756526,1,nom_2_1,1,?,class0
0.438343,1,nom_2_0,1,?,class0
0.451364,0,nom_2_1,0,?,class0
-1.218726,0,nom_2_0,0,?,class0
0.963648,1,nom_2_1,1,?,class0
0.774191,1,nom_2_0,1,?,class0
-0.765383,1,nom_2_0,1,?,class0
-1.185676,0,nom_2_0,0,?,class0
0.393121,1,nom_2_1,1,?,class0
0.911466,1,nom_2_1,1,?,class0
-0.735968,0,nom_2_0,0,?,class0
-1.051902,1,nom_2_0,1,?,class0
-1.548212,0,nom_2_0,0,?,?
-0.717019,0,nom_2_1,0,?,class0
-0.636217,0,nom_2_0,0,?,class0
0.008318,1,nom_2_1,1,?,class0
-1.156605,0,nom_2_0,0,?,class0
0.888863,0,nom_2_1,0,?,class0
0.439693,1,nom_2_0,1,?,class0
0.601176,1,nom_2_1,1,?,class0
-1.528138,0,nom_2_0,0,?,class0
1.229101,1,nom_2_1,1,?,class0
-1.016725,1,nom_2_0,1,?,class0
-1.092651,0,nom_2_0,0,?,class0
0.309113,0,nom_2_0,0,?,class0
-0.930706,0,nom_2_0,0,?,class0
-0.002414,0,nom_2_0,0,?,class0
0.751137,1,nom_2_1,1,?,class0
8.186719,0,nom_2_3,0,?,class2
-0.77607,1,nom_2_0,1,?,class0
-0.780191,0,nom_2_0,0,?,class0
-0.464948,0,nom_2_0,0,?,class0
-0.882578,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,class0
3.140451,1,nom_2_1,1,?,class0
-0.383079,0,nom_2_0,0,?,?
-445.151697,0,nom_2_0,0,?,class0
0.636907,1,nom_2_1,1,?,class0
0.125181,1,nom_2_0,1,?,class0
0.527216,1,nom_2_1,1,?,class0
0.540491,1,nom_2_0,1,?,?
-594.979526,0,nom_2_0,0,?,class0
0.011085,0,nom_2_0,0,?,class0
-0.587473,0,nom_2_1,0,?,class0
4.71126,1,nom_2_2,1,?,class1
-0.991245,0,nom_2_0,0,?,class0
3.070156,0,nom_2_2,0,?,class1
2.121787,1,nom_2_1,1,?,class0
-0.305136,1,nom_2_0,1,?,class0
0.470171,1,nom_2_1,1,?,class0
-0.627996,0,nom_2_1,0,?,class0
-0.488065,0,nom_2_0,0,?,class0
1.229515,1,nom_2_1,1,?,class0
1.395034,0,nom_2_1,0,?,class0
-1.425599,0,nom_2_0,0,?,class0
1.631917,1,nom_2_1,1,?,class0
0.030064,0,nom_2_0,0,?,class0
?,0,nom_2_2,0,?,class1
-1.082957,0,nom_2_0,0,?,class0
-0.750827,0,nom_2_0,0,?,class0
10.438118,1,nom_2_4,1,?,class2
0.116738,0,nom_2_0,0,?,class0
0.541916,1,nom_2_1,1,?,class0
-0.319216,0,nom_2_0,0,?,class0
1.476306,1,nom_2_1,1,?,class0
0.610944,0,nom_2_0,0,?,class0
1.655774,1,nom_2_1,1,?,class0
0.044551,0,nom_2_0,0,?,class0
1.05087,1,nom_2_0,1,?,class0
-1.047994,0,nom_2_0,0,?,class0
2.853394,1,nom_2_1,1,?,class0
-0.556523,1,nom_2_1,1,?,class0
5.365376,1,nom_2_2,1,?,class1
-0.634297,0,nom_2_0,0,?,class0
?,1,nom_2_4,1,?,class2
-2.343848,0,nom_2_0,0,?,class0
0.857424,1,nom_2_1,1,?,?
-1.914485,0,nom_2_0,0,?,class0
-0.300905,1,nom_2_0,1,?,class0
-0.089881,0,nom_2_0,0,?,class0
-0.084085,0,nom_2_0,0,?,?
0.522746,1,nom_2_1,1,?,class0
-1.063147,0,nom_2_0,0,?,class0
-1.317628,0,nom_2_0,0,?,class0
1.480375,1,nom_2_1,1,?,class0
1.183005,1,nom_2_1,1,?,class0
0.575752,1,nom_2_1,1,?,class0
0.715655,1,nom_2_1,1,?,class0
1.027437,1,nom_2_1,1,?,class0
0.37781,1,nom_2_1,1,?,class0
1.656278,1,nom_2_1,1,?,class0
0.061214,1,nom_2_0,1,?,class0
0.794326,1,nom_2_1,1,?,class0
?,1,nom_2_0,1,?,class0
?,0,nom_2_4,0,?,class2
